year,class,drive,transmission,engine_cylinders,engine_displacement,fuel_type_1,city_mpg_ft1,highway_mpg_ft1,highway_electricity_consumption,combined_mpg_ft1,combined_electricity_consumption,annual_fuel_cost_ft1,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1,gears
2001,"Vans, Cargo Type",2,Auto,6.0,4.3,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.0,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.7,Regular Gasoline,12,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.4,Regular Gasoline,17,24,0.0,20,0.0,1750,16.4805,444.35,4
2001,Large Cars,2,Auto,6.0,3.5,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Large Cars,2,Auto,6.0,2.7,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Large Cars,2,Auto,6.0,3.2,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Large Cars,2,Auto,6.0,3.5,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Sport Utility Vehicle,2,Auto,4.0,2.4,Regular Gasoline,17,23,0.0,20,0.0,1750,16.4805,444.35,4
2001,Sport Utility Vehicle,2,Manual,4.0,2.4,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,444.35,5
2001,Compact Cars,2,Auto,6.0,3.0,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Compact Cars,2,Auto,4.0,2.4,Regular Gasoline,18,25,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Compact Cars,2,Auto,6.0,3.0,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Compact Cars,2,Manual,4.0,2.4,Regular Gasoline,20,27,0.0,23,0.0,1500,14.33086957,386.3913043,5
2001,Compact Cars,2,Manual,6.0,3.0,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,5
2001,Midsize Cars,2,Auto,6.0,2.7,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Midsize Cars,2,Auto,4.0,2.4,Regular Gasoline,18,28,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Midsize Cars,2,Auto,6.0,2.7,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Compact Cars,2,Auto,6.0,2.7,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Compact Cars,2,Auto,6.0,2.7,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,"Vans, Passenger Type",2,Auto,4.0,2.4,Regular Gasoline,18,22,0.0,19,0.0,1850,17.34789474,467.7368421,3
2001,"Vans, Passenger Type",2,Auto,6.0,3.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.8,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",4|All Wheel ,Auto,6.0,3.8,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,Compact Cars,2,Auto,4.0,1.5,Regular Gasoline,21,33,0.0,25,0.0,1400,13.1844,355.48,4
2001,Compact Cars,2,Auto,4.0,1.6,Regular Gasoline,20,30,0.0,23,0.0,1500,14.33086957,386.3913043,4
2001,Compact Cars,2,Manual,4.0,1.5,Regular Gasoline,23,32,0.0,26,0.0,1350,12.67730769,341.8076923,5
2001,Compact Cars,2,Manual,4.0,1.6,Regular Gasoline,22,32,0.0,25,0.0,1400,13.1844,355.48,5
2001,Midsize Cars,2,Auto,4.0,2.2,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Midsize Cars,2,Manual,4.0,2.2,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,5
2001,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,403.9545455,4
2001,Compact Cars,2,Manual,4.0,2.0,Regular Gasoline,19,29,0.0,23,0.0,1500,14.33086957,386.3913043,5
2001,Small Station Wagons,2,Auto,4.0,2.0,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,403.9545455,4
2001,Small Station Wagons,2,Manual,4.0,2.0,Regular Gasoline,19,29,0.0,23,0.0,1500,14.33086957,386.3913043,5
2001,"Vans, Passenger Type",2,Auto,6.0,3.8,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",2,Auto,4.0,2.4,Regular Gasoline,18,22,0.0,19,0.0,1850,17.34789474,467.7368421,3
2001,"Vans, Passenger Type",2,Auto,6.0,3.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.8,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",4|All Wheel ,Auto,6.0,3.8,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,"Vans, Passenger Type",4|All Wheel ,Auto,6.0,3.8,Regular Gasoline,15,21,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,Pickup Trucks,2,Auto,6.0,3.9,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,4
2001,Pickup Trucks,2,Auto,8.0,4.7,Regular Gasoline,13,18,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,2,Auto,8.0,5.9,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Pickup Trucks,2,Manual,4.0,2.5,Regular Gasoline,17,23,0.0,20,0.0,1750,16.4805,444.35,5
2001,Pickup Trucks,2,Manual,6.0,3.9,Regular Gasoline,14,20,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Pickup Trucks,2,Manual,8.0,4.7,Regular Gasoline,13,19,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,3.9,Regular Gasoline,13,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,4.7,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,3.9,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Manual,8.0,4.7,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Sport Utility Vehicle,2,Auto,8.0,4.7,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Sport Utility Vehicle,2,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Sport Utility Vehicle,4|All Wheel ,Auto,8.0,4.7,Regular Gasoline,12,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Sport Utility Vehicle,4|All Wheel ,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Large Cars,2,Auto,6.0,2.7,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Large Cars,2,Auto,6.0,3.2,Regular Gasoline,17,25,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Large Cars,2,Auto,6.0,3.5,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Large Cars,2,Auto,6.0,2.7,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,21,28,0.0,24,0.0,1450,13.73375,370.2916667,3
2001,Compact Cars,2,Manual,4.0,2.0,Regular Gasoline,24,30,0.0,26,0.0,1350,12.67730769,341.8076923,5
2001,Pickup Trucks,2,Auto,6.0,3.9,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,4
2001,Pickup Trucks,2,Auto,8.0,5.2,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,2,Auto,8.0,5.9,Regular Gasoline,11,17,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Pickup Trucks,2,Manual,6.0,3.9,Regular Gasoline,13,19,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,2,Manual,8.0,5.2,Regular Gasoline,12,18,0.0,14,0.0,2500,23.54357143,634.7857143,5
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,5.2,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Pickup Trucks,4|All Wheel ,Manual,8.0,5.2,Regular Gasoline,12,16,0.0,13,0.0,2700,25.35461538,683.6153846,5
2001,"Vans, Cargo Type",2,Auto,6.0,3.9,Regular Gasoline,13,15,0.0,14,0.0,2500,23.54357143,634.7857143,3
2001,"Vans, Cargo Type",2,Auto,8.0,5.2,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,"Vans, Cargo Type",2,Auto,6.0,3.9,Regular Gasoline,12,15,0.0,14,0.0,2500,23.54357143,634.7857143,3
2001,"Vans, Cargo Type",2,Auto,8.0,5.2,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.9,Regular Gasoline,12,15,0.0,14,0.0,2500,23.54357143,634.7857143,3
2001,"Vans, Passenger Type",2,Auto,8.0,5.2,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Passenger Type",2,Auto,8.0,5.9,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Compact Cars,2,Auto,6.0,3.0,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Compact Cars,2,Auto,4.0,2.4,Regular Gasoline,18,25,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Compact Cars,2,Auto,6.0,3.0,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Compact Cars,2,Manual,4.0,2.4,Regular Gasoline,20,27,0.0,23,0.0,1500,14.33086957,386.3913043,5
2001,Compact Cars,2,Manual,6.0,3.0,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,5
2001,Midsize Cars,2,Auto,6.0,2.7,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Midsize Cars,2,Auto,4.0,2.4,Regular Gasoline,18,28,0.0,21,0.0,1650,15.69571429,423.1904762,4
2001,Midsize Cars,2,Auto,6.0,2.7,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Large Cars,2,Auto,8.0,4.6,Regular Gasoline,16,23,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,Large Cars,2,Auto,8.0,4.6,Regular Gasoline,14,21,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,"Vans, Passenger Type",2,Auto,6.0,4.2,Regular Gasoline,13,18,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Passenger Type",2,Auto,8.0,4.6,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Passenger Type",2,Auto,8.0,5.4,Regular Gasoline,12,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,"Vans, Cargo Type",2,Auto,6.0,4.2,Regular Gasoline,13,18,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Cargo Type",2,Auto,8.0,4.6,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.4,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Cargo Type",2,Auto,6.0,4.2,Regular Gasoline,13,18,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.4,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Sport Utility Vehicle,2,Auto,6.0,3.0,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,Sport Utility Vehicle,2,Manual,4.0,2.0,Regular Gasoline,21,26,0.0,23,0.0,1500,14.33086957,386.3913043,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,3.0,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,Sport Utility Vehicle,4|All Wheel ,Manual,4.0,2.0,Regular Gasoline,20,24,0.0,21,0.0,1650,15.69571429,423.1904762,5
2001,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,23,32,0.0,26,0.0,1350,12.67730769,341.8076923,4
2001,Subcompact Cars,2,Auto,4.0,2.0,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,355.48,4
2001,Subcompact Cars,2,Manual,4.0,2.0,Regular Gasoline,23,31,0.0,26,0.0,1350,12.67730769,341.8076923,5
2001,Sport Utility Vehicle,2,Auto,8.0,4.6,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,4
2001,Sport Utility Vehicle,2,Auto,8.0,5.4,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Sport Utility Vehicle,4|All Wheel ,Auto,8.0,4.6,Regular Gasoline,13,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Sport Utility Vehicle,4|All Wheel ,Auto,8.0,5.4,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,Sport Utility Vehicle,2,Auto,8.0,5.0,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Sport Utility Vehicle,2,Auto,6.0,4.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,8.0,5.0,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Sport Utility Vehicle,2,Auto,6.0,4.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Sport Utility Vehicle,2,Manual,6.0,4.0,Regular Gasoline,16,20,0.0,18,0.0,1950,18.31166667,493.7222222,5
2001,Sport Utility Vehicle,2,Auto,6.0,4.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Sport Utility Vehicle,4|All Wheel ,Manual,6.0,4.0,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,2,Auto,6.0,4.0,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Pickup Trucks,2,Manual,6.0,4.0,Regular Gasoline,15,19,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,4.0,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Sport Utility Vehicle,2,Auto,6.0,4.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Sport Utility Vehicle,2,Auto,6.0,4.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,2,Auto,6.0,4.2,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,4
2001,Pickup Trucks,2,Auto,8.0,4.6,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,4
2001,Pickup Trucks,2,Auto,8.0,5.4,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Pickup Trucks,2,Auto,8.0,5.4,Premium Gasoline,11,15,0.0,13,0.0,3250,25.35461538,683.6153846,4
2001,Pickup Trucks,2,Manual,6.0,4.2,Regular Gasoline,15,19,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Pickup Trucks,2,Manual,8.0,4.6,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,4.2,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,4.6,Regular Gasoline,14,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,5.4,Regular Gasoline,12,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,4.2,Regular Gasoline,14,17,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Manual,8.0,4.6,Regular Gasoline,13,17,0.0,14,0.0,2500,23.54357143,634.7857143,5
2001,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,355.48,4
2001,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,22,29,0.0,24,0.0,1450,13.73375,370.2916667,4
2001,Compact Cars,2,Manual,4.0,2.0,Regular Gasoline,25,32,0.0,28,0.0,1250,11.77178571,317.3928571,5
2001,Compact Cars,2,Manual,4.0,2.0,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,355.48,5
2001,Midsize Station Wagons,2,Auto,4.0,2.0,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,355.48,4
2001,Midsize Station Wagons,2,Auto,4.0,2.0,Regular Gasoline,22,29,0.0,24,0.0,1450,13.73375,370.2916667,4
2001,Midsize Station Wagons,2,Manual,4.0,2.0,Regular Gasoline,25,32,0.0,28,0.0,1250,11.77178571,317.3928571,5
2001,Midsize Station Wagons,2,Manual,4.0,2.0,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,355.48,5
2001,Subcompact Cars,2,Auto,6.0,3.8,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Subcompact Cars,2,Auto,8.0,4.6,Regular Gasoline,16,23,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,Subcompact Cars,2,Manual,6.0,3.8,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,5
2001,Subcompact Cars,2,Manual,8.0,4.6,Regular Gasoline,16,23,0.0,18,0.0,1950,18.31166667,493.7222222,5
2001,Subcompact Cars,2,Manual,8.0,4.6,Premium Gasoline,15,23,0.0,18,0.0,2350,18.31166667,493.7222222,5
2001,Pickup Trucks,2,Auto,6.0,3.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Pickup Trucks,2,Auto,4.0,2.5,Regular Gasoline,18,22,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Pickup Trucks,2,Auto,4.0,2.3,Regular Gasoline,18,23,0.0,20,0.0,1750,16.4805,444.35,5
2001,Pickup Trucks,2,Auto,6.0,3.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Pickup Trucks,2,Auto,6.0,4.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Pickup Trucks,2,Manual,4.0,2.3,Regular Gasoline,21,26,0.0,23,0.0,1500,14.33086957,386.3913043,5
2001,Pickup Trucks,2,Manual,4.0,2.5,Regular Gasoline,19,24,0.0,21,0.0,1650,15.69571429,423.1904762,5
2001,Pickup Trucks,2,Manual,6.0,3.0,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.7647059,5
2001,Pickup Trucks,2,Manual,6.0,4.0,Regular Gasoline,16,20,0.0,18,0.0,1950,18.31166667,493.7222222,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,3.0,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,4.0,Regular Gasoline,14,17,0.0,15,0.0,2350,21.974,592.4666667,5
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,3.0,Regular Gasoline,15,19,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,4.0,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Large Cars,2,Auto,6.0,3.0,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,444.35,4
2001,Large Cars,2,Auto,6.0,3.0,Regular Gasoline,16,25,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Large Cars,2,Auto,6.0,3.0,Regular Gasoline,16,25,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Midsize Station Wagons,2,Auto,6.0,3.0,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Midsize Station Wagons,2,Auto,6.0,3.0,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Midsize Station Wagons,2,Auto,6.0,3.0,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.8,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,"Vans, Passenger Type",2,Auto,6.0,3.8,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
2001,Sport Utility Vehicle,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,Sport Utility Vehicle,2,Manual,6.0,4.3,Regular Gasoline,14,20,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Sport Utility Vehicle,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Sport Utility Vehicle,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,5
2001,"Vans, Cargo Type",2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,"Vans, Passenger Type",2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,"Vans, Cargo Type",4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Passenger Type",4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Passenger Type",2,Auto,6.0,4.3,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Passenger Type",2,Auto,8.0,5.0,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,"Vans, Passenger Type",2,Auto,8.0,5.7,Regular Gasoline,12,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
2001,"Vans, Cargo Type",2,Auto,6.0,4.3,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.0,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,"Vans, Cargo Type",2,Auto,8.0,5.7,Regular Gasoline,12,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,Pickup Trucks,2,Auto,8.0,4.8,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,4
2001,Pickup Trucks,2,Auto,8.0,5.3,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Pickup Trucks,2,Manual,8.0,4.8,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,4.8,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,4|All Wheel ,Auto,8.0,5.3,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,5
2001,Pickup Trucks,4|All Wheel ,Manual,8.0,4.8,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,5
2001,Small Pickup Trucks,2,Auto,6.0,4.3,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.7647059,4
2001,Small Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,14,20,0.0,16,0.0,2200,20.600625,555.4375,5
2001,Small Pickup Trucks,2,Auto,4.0,2.2,Regular Gasoline,17,23,0.0,19,0.0,1850,17.34789474,467.7368421,4
2001,Small Pickup Trucks,2,Manual,4.0,2.2,Regular Gasoline,19,25,0.0,22,0.0,1600,14.98227273,403.9545455,5
2001,Pickup Trucks,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,13,17,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,13,17,0.0,14,0.0,2500,23.54357143,634.7857143,5
2001,Sport Utility Vehicle,2,Auto,8.0,4.8,Regular Gasoline,13,18,0.0,15,0.0,2350,21.974,592.4666667,4
2001,Sport Utility Vehicle,2,Auto,8.0,5.3,Regular Gasoline,13,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
2001,Sport Utility Vehicle,4|All Wheel ,Auto,8.0,4.8,Regular Gasoline,12,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
